`num`|`trackPopularity`|`albumName`|`albumID`|`albumTotalTracks`|`trackExplicit`|`trackName`|`added_at`|`albumReleaseDate`|`trackDurationMS`|`trackID`|`albumType`|`albumReleaseDatePrecision`|`added_by`
670|65|`Let's Cheers To This`|`4TuNgoALZ10zEOHgfkxs8T`|11|False|`If You Can't Hang`|`2020-01-03T14:59:49Z`|`2011-05-10`|250240|`3ouugfdFz6exFXUxu7wRvD`|`album`|`day`|`nghokui`
671|54|`Hallucinations`|`3hMxPBEQb3hMo8hZtfPmLR`|5|False|`Old Wounds`|`2020-01-03T15:31:13Z`|`2019-10-25`|295866|`7zmUna3f0xGY0vFDTa7aks`|`single`|`day`|`nghokui`
672|19|`Fantasía`|`775eFQvNa0qKHpZa4W0eL2`|1|False|`Fantasía`|`2020-01-08T16:24:57Z`|`2019-11-28`|175186|`7rFxvKtiIeCfjmn1uKxmI9`|`single`|`day`|`nghokui`
673|95|`Dance Monkey (Stripped Back) / Dance Monkey`|`0UywfDKYlyiu1b38DRrzYD`|2|False|`Dance Monkey`|`2020-01-09T16:03:38Z`|`2019-10-17`|209438|`2XU0oxnq2qxCpomAAuJY8K`|`single`|`day`|`nghokui`
674|58|`medicine`|`1KGKzyp51fVDw8VsM73tGu`|1|True|`medicine`|`2020-01-09T16:09:56Z`|`2019-01-03`|227265|`03CbQgFxnBFoaaVJTfEqMD`|`single`|`day`|`nghokui`
675|28|`Laundry Day`|`7v5eTssjuBkhRBArwfMLlK`|1|False|`Laundry Day`|`2020-01-09T16:13:51Z`|`2019-12-12`|179250|`0aRy46fbao32mc4GXMtc9t`|`single`|`day`|`nghokui`
676|36|`Return of the Arsonist`|`3OFVZtzifpQJ9Q5FUnlq8F`|5|False|`S01E02.Return.Of.The.Arsonist.720p.HDTV.x264`|`2020-01-09T19:56:25Z`|`2019-04-12`|181979|`4wGI9mWsQA6KMkS92NMTeY`|`single`|`day`|`nghokui`
677|29|`Return of the Arsonist`|`3OFVZtzifpQJ9Q5FUnlq8F`|5|True|`Don't Strike a Match, Use the Lighter`|`2020-01-09T19:56:31Z`|`2019-04-12`|117521|`6QSzWl30tQcu207oEQi3v4`|`single`|`day`|`nghokui`
678|27|`Cult Drugs`|`4rdRnJomPm6cCFYr4E0WUQ`|10|False|`Gang Signs`|`2020-01-09T20:14:11Z`|`2017-04-28`|187947|`5GRikxJBD41VUtEhxyHeUd`|`album`|`day`|`nghokui`
679|28|`Cult Drugs`|`4rdRnJomPm6cCFYr4E0WUQ`|10|False|`Nervous Laughter`|`2020-01-09T20:42:27Z`|`2017-04-28`|192209|`1nyY66eCY9ZGNthiQNabqz`|`album`|`day`|`nghokui`
680|52|`You should be sad`|`1gBDGPFz9v93dxE3fUU9eO`|1|True|`You should be sad`|`2020-01-10T05:09:00Z`|`2020-01-10`|205473|`2usxQITOSDqvkYiI0oIwao`|`single`|`day`|`nghokui`
681|81|`Épico`|`46xbsFOp9g1WqTidQEs7YT`|14|False|`Aventura`|`2020-01-10T20:30:42Z`|`2019-10-25`|217129|`37zdqI4r1gswIzczSBkRon`|`album`|`day`|`nghokui`
682|38|`Afraid Of Water`|`2Lv6AtXyARzFb2jtKnEGJl`|1|False|`Afraid Of Water`|`2020-01-14T14:58:35Z`|`2019-02-08`|186493|`3H8N08PDUjvgz69gyBfzHz`|`single`|`day`|`nghokui`
683|6|`Sleeping on Trash: A Collection of Songs Recorded 2005-2010`|`2AWLB27ldr8OE21adQRlBk`|18|False|`You're Not Salinger. Get over It.`|`2020-01-15T16:42:18Z`|`2013-02-12`|222663|`2s4FN8jRoBNhcTl250lPiS`|`album`|`day`|`nghokui`
684|43|`Wild Rose (Official Motion Picture Soundtrack)`|`1lArIFR0jWbF4ESJVmeNvo`|21|False|`Glasgow (No Place Like Home)`|`2020-01-16T04:40:12Z`|`2019-04-12`|253080|`2oZenmLAmguV2umcerVR1K`|`album`|`day`|`nghokui`
685|41|`High Noon`|`5eQZPL2dLics2x2ux0OBuF`|11|True|`Leather Jacket`|`2020-01-16T14:33:09Z`|`2014-08-05`|236453|`3AAtDhdFRnNKJ77kvlMN0J`|`album`|`day`|`nghokui`
686|61|`With Ears To See And Eyes To Hear`|`0AMC1Y0J0a5yN7lkOSWrJr`|10|False|`If I'm James Dean, You're Audrey Hepburn`|`2020-01-16T18:16:45Z`|`2010-03-23`|219106|`1wFRkVclQWfMQQcaVLjmBE`|`album`|`day`|`nghokui`
687|46|`Paranoid`|`1CpukV6WjlhfmfzNDlO0IG`|1|False|`Paranoid`|`2020-01-16T20:55:10Z`|`2018-05-18`|243055|`1Rs1G3Yu19TnsddMqgoEjv`|`single`|`day`|`nghokui`
688|65|`Charli`|`386IqvSuljaZsMjwDGGdLj`|15|False|`1999`|`2020-01-17T13:45:06Z`|`2019-09-13`|189200|`3WGJSY8JaGliVIJyMig5aS`|`album`|`day`|`nghokui`
689|63|`Clarity`|`3IcJmQcFPkitObupYRNgd7`|12|False|`Icy`|`2020-01-17T20:26:53Z`|`2019-06-28`|189803|`5uVRkwOe3DGXxeLhEXhonQ`|`album`|`day`|`nghokui`
690|64|`Bikini Porn`|`5UXDFt3Oh4AEgjG7Dv9rVm`|2|True|`Bikini Porn`|`2020-01-17T23:59:55Z`|`2020-01-15`|162946|`2jUoKSWTHduXxUL3JomwhB`|`single`|`day`|`nghokui`
691|64|`MCID`|`16ah4zHJlxx3wjRFg3nkSl`|16|True|`16`|`2020-01-20T14:36:34Z`|`2019-11-01`|278656|`7jHJ2MzIKO1kIMxGamKRKn`|`album`|`day`|`nghokui`
692|52|`Gasoline`|`4kYXtDdzfh2dQYZw11hN2S`|1|False|`Gasoline`|`2020-01-20T18:58:22Z`|`2019-01-18`|200228|`7zu033uK8PfJ0lqOIKHhzL`|`single`|`day`|`nghokui`
693|59|`Hammer`|`188UbikjlSQhiboWAhAk3U`|1|False|`Hammer`|`2020-01-20T21:40:58Z`|`2018-04-06`|220833|`0j80OMNnPlSWUwLoJkB1JR`|`single`|`day`|`nghokui`
694|31|`Rad-Trospective`|`4gYzNQG0iDojuoDkcfYuJ3`|25|False|`Cat Party`|`2020-01-21T04:11:35Z`|`2014-02-10`|183300|`0TrvdodgjY1TtXWEgwm6v7`|`album`|`day`|`nghokui`
695|50|`Be More Kind`|`3xkl1atAT58rICs9BJ3YS2`|13|False|`Be More Kind`|`2020-01-21T16:17:50Z`|`2018-05-04`|246973|`1AN3Ljpu2jB6fgtWAyU3oW`|`album`|`day`|`nghokui`
696|86|`Blinding Lights`|`2ZfHkwHuoAZrlz7RMj0PDz`|1|False|`Blinding Lights`|`2020-01-21T19:20:53Z`|`2019-11-29`|201573|`0sf12qNH5qcw8qpgymFOqD`|`single`|`day`|`nghokui`
697|36|`A Light in a Dark Place`|`41ZQKgaKOMj9aMsNL8ejhr`|10|False|`Dearly Departed`|`2020-01-21T20:41:44Z`|`2018-07-06`|195863|`2Amuj37revVDiMu9NeqU7k`|`album`|`day`|`nghokui`
698|32|`A Light in a Dark Place`|`41ZQKgaKOMj9aMsNL8ejhr`|10|False|`Blameless`|`2020-01-21T21:00:15Z`|`2018-07-06`|194046|`3ULW5CjAOAMmae0iW24Ikm`|`album`|`day`|`nghokui`
699|28|`No Man's Land`|`2sgJ0cMvYNIiiArcntpa5g`|13|False|`Nica`|`2020-01-21T21:19:29Z`|`2019-08-16`|275720|`7x26PiBR0OrwphP231yn3R`|`album`|`day`|`nghokui`
700|31|`Funeral Beach`|`2y4pOeMbDWZlp04nCCm4C7`|11|False|`Cult of the New Beat`|`2020-01-22T18:59:07Z`|`2012-05-10`|277150|`3sGr7eT7QLNF7276XVgaf0`|`album`|`day`|`nghokui`
701|39|`Simmer`|`6y66tQfVkXh0NIScWb9yKX`|1|True|`Simmer`|`2020-01-22T19:37:31Z`|`2020-01-22`|266115|`4O2XaXdnpyUPj90lNq1bIR`|`single`|`day`|`nghokui`
702|43|`Tape Deck Heart (Deluxe Edition)`|`6CEOMDFTAWceOUHBux3YS2`|16|False|`Recovery`|`2020-01-23T04:03:48Z`|`2013-01-01`|208053|`7edGUOJ1JzA9pmCYP4uchP`|`album`|`day`|`nghokui`
703|45|`Leo Metal, Vol. 27`|`2OM4nPzEgAqQfJEjOg8b7l`|10|False|`Toss a Coin to Your Witcher (Metal Version)`|`2020-01-23T04:18:30Z`|`2020-01-17`|280022|`62lM2pYy2aJS3stmG53ujK`|`album`|`day`|`nghokui`
704|48|`Leo Metal, Vol. 27`|`2OM4nPzEgAqQfJEjOg8b7l`|10|False|`Dance Monkey (Metal Version)`|`2020-01-23T04:21:35Z`|`2020-01-17`|267900|`0I1a8BeBtsVXrDnBk86Vaq`|`album`|`day`|`nghokui`
705|54|`Umbrella`|`1siFjB20vCIYh0m6auTd70`|1|False|`Umbrella`|`2020-01-23T21:06:43Z`|`2009-08-25`|229853|`50apupgIsboypmi9HgZ1vw`|`single`|`day`|`nghokui`
706|78|`Forever Yours (Avicii Tribute)`|`63VE57Ol6fcAC0fb6kGx5y`|1|False|`Forever Yours - Avicii Tribute`|`2020-01-24T12:50:27Z`|`2020-01-24`|193846|`3o1CUVeHIid49sabk6A6Nf`|`single`|`day`|`nghokui`
707|72|`Pink Lotus`|`1NVKzLWcSGbCaWS6tOn66Q`|7|True|`Opaul`|`2020-01-24T15:58:58Z`|`2018-04-26`|140487|`4areFtLMjGt4GmO4IAbGo0`|`album`|`day`|`nghokui`
708|74|`IGOR`|`5zi7WsKlIiUXv09tbGLKsE`|12|True|`I THINK`|`2020-01-27T15:30:50Z`|`2019-05-17`|212013|`4f8Mh5wuWHOsfXtzjrJB3t`|`album`|`day`|`nghokui`
709|34|`Letters to Our Former Selves`|`7KyHbEE4nF7sQVXUcJ81oO`|12|False|`Blooms`|`2020-01-27T16:48:38Z`|`2019-03-08`|252500|`73hPYfG7G5eBB63YJtI4Ll`|`album`|`day`|`nghokui`
710|46|`December`|`22jWMvcp7ruHDfqn9EVxwe`|2|False|`December (feat. Chris Carrabba)`|`2020-01-27T17:54:45Z`|`2016-07-18`|221059|`6v4fEiOFSrBu1wRGO1qBLs`|`single`|`day`|`nghokui`
711|41|`Tape Deck Heart (Deluxe Edition)`|`0XW0PtYAsQhKNOOXcvQzgN`|18|True|`Plain Sailing Weather`|`2020-01-27T21:34:07Z`|`2013-01-01`|241852|`0tfgbbx3n9EFL4fKIAQRBC`|`album`|`day`|`nghokui`
712|57|`Cinematics (Deluxe)`|`5ID6i0rp73LaRuNcsLQDiq`|15|False|`Nightmare`|`2020-01-29T14:55:53Z`|`2012-09-18`|203213|`2FxfCsAdtZDqoqjWqiib5X`|`album`|`day`|`nghokui`
713|48|`Midnight`|`4lqJlTuRAEZoRUb1BSkfIa`|15|False|`Different Songs`|`2020-01-29T17:35:57Z`|`2019-02-01`|226093|`1tXwzTSWCRXMMfwYdzo7ls`|`album`|`day`|`nghokui`
714|68|`Duality`|`5AKycvv2TUUh9h0KIletJt`|11|False|`Wolf in Sheep's Clothing (feat. William Beckett)`|`2020-01-29T19:13:03Z`|`2014-10-14`|187880|`4WXFDVe299Po8ih6Np54n2`|`album`|`day`|`nghokui`
715|29|`Leave It Alone`|`4L4ygKSPkw6lhXvFgWe0Hd`|1|False|`Leave It Alone`|`2020-01-30T20:55:55Z`|`2020-01-30`|245076|`1gDuUTH27AGCbAuoh88axr`|`single`|`day`|`nghokui`
716|86|`Physical`|`5Vzq1wKBUXMxEZl3NPjJpS`|1|False|`Physical`|`2020-01-30T23:16:54Z`|`2020-01-30`|193829|`5px6upUHM3fhOP621Edp4V`|`single`|`day`|`nghokui`
717|74|`Only The Young (Featured in Miss Americana)`|`5LGsh3kexUfi3qkIIxb8vK`|1|False|`Only The Young - Featured in Miss Americana`|`2020-01-31T12:54:53Z`|`2020-01-31`|157507|`2slqvGLwzZZYsT4K4Y1GBC`|`single`|`day`|`nghokui`
718|34|`So Hot You're Hurting My Feelings`|`3Wwe8sLlDLuEd6d1br8O1P`|1|False|`So Hot You're Hurting My Feelings`|`2020-01-31T12:57:53Z`|`2019-09-16`|183861|`4ujKY4DaGQS08wykMsFSEd`|`single`|`day`|`nghokui`
719|59|`Petals For Armor I`|`49xgxYRwk2rFF5vEa5pOWW`|5|False|`Cinnamon`|`2020-02-06T18:07:42Z`|`2020-02-06`|211834|`4yn2FLKCyXU4TMUXc7vdrD`|`single`|`day`|`nghokui`
720|55|`Petals For Armor I`|`49xgxYRwk2rFF5vEa5pOWW`|5|False|`Sudden Desire`|`2020-02-06T18:13:08Z`|`2020-02-06`|187969|`2eyUUBXAOEjfUaIHMs08J8`|`single`|`day`|`nghokui`
721|54|`Strange Love`|`1j6QSpMFpwtR9SEZvGgR4L`|6|False|`Adrenaline`|`2020-02-07T14:51:08Z`|`2019-03-29`|201496|`5vxX2POnp7NBbaCAIVQix7`|`single`|`day`|`nghokui`
722|60|`Into The Dark (feat. Kellin Quinn)`|`7dsBHVjvlG1lDgzheujPzs`|1|False|`Into The Dark (feat. Kellin Quinn)`|`2020-02-08T05:41:14Z`|`2020-01-13`|198000|`2b0ki4EJ3WhObwx30dyIdf`|`single`|`day`|`nghokui`
723|73|`Motion`|`48zisMeiXniWLzOQghbPqS`|15|False|`Outside (feat. Ellie Goulding)`|`2020-02-10T18:17:31Z`|`2014-10-31`|227266|`7MmG8p0F9N3C4AXdK6o6Eb`|`album`|`day`|`nghokui`
724|79|`Motion`|`48zisMeiXniWLzOQghbPqS`|15|False|`Summer`|`2020-02-10T18:25:14Z`|`2014-10-31`|222533|`6YUTL4dYpB9xZO5qExPf05`|`album`|`day`|`nghokui`
725|23|`How to Get Physical`|`4IxUjIAenL9fpAdIn0qywX`|1|False|`How to Get Physical`|`2020-02-12T15:44:16Z`|`2020-01-13`|189624|`2BDULLsKvQbXDswUz0zHyu`|`single`|`day`|`nghokui`
726|17|`Good Intentions`|`1FwggT4Irrrv2KNTtufaM5`|1|False|`Good Intentions`|`2020-02-12T15:49:21Z`|`2019-09-26`|216000|`3DXqYfzwXkD14cDB4W0Pv8`|`single`|`day`|`nghokui`
727|86|`No Time To Die`|`5sXSHscDjBez8VF20cSyad`|1|False|`No Time To Die`|`2020-02-14T12:29:28Z`|`2020-02-13`|242265|`73SpzrcaHk0RQPFP73vqVR`|`single`|`day`|`nghokui`
728|32|`Bedroom`|`4tguw4uWATot80vWXeOPMj`|1|False|`Bedroom`|`2020-02-17T19:13:41Z`|`2019-07-12`|220695|`0x6tLZhBeDWvq4yvjqFkQ3`|`single`|`day`|`nghokui`
729|43|`The Full Custom Gospel Sounds Of . . .`|`2nBMSg5DP7BwXxnwHPInnP`|12|False|`Bales Of Cocaine`|`2020-02-18T16:35:18Z`|`1993-04-20`|131600|`2AiFJz6alFmSiBomgYoEPq`|`album`|`day`|`nghokui`
730|71|`Herstory in the Making`|`1F1JJHhqMo5DETJkesqGpG`|21|True|`NNAN`|`2020-02-18T17:02:59Z`|`2019-09-27`|193478|`7asoA129HgQkm3MOVEUF0K`|`album`|`day`|`nghokui`
731|54|`another eternity`|`4ymjpcGruNuUUUZOeGawLe`|10|False|`begin again`|`2020-02-18T17:39:57Z`|`2015-02-27`|217201|`1Bildp7NM39gR3smbMh8W1`|`album`|`day`|`nghokui`
732|52|`stardew`|`5VyevkD6ggq90eeGPWta5O`|1|False|`stardew`|`2020-02-18T18:06:03Z`|`2020-02-18`|246653|`3LS02Ewrx5b2itSR2PPVjf`|`single`|`day`|`nghokui`
733|94|`Hollywood's Bleeding`|`4g1ZRSobMefqF6nelkgibi`|17|False|`Circles`|`2020-02-18T18:36:34Z`|`2019-09-06`|215280|`21jGcNKet2qwijlDFuPiPb`|`album`|`day`|`nghokui`
734|62|`The Black Parade`|`0FZK97MXMm5mUQ8mtudjuK`|14|False|`The Sharpest Lives`|`2020-02-19T16:14:30Z`|`2006-10-23`|200880|`2kMjk14RmYyYhhSbipoa9U`|`album`|`day`|`nghokui`
735|34|`Steady Glow`|`7xXGabh3KEE6qt7pk9iro3`|12|False|`February Weather`|`2020-02-19T16:35:36Z`|`2019-04-12`|217049|`3ybcrkT0uv8xR5uBiSSy8g`|`album`|`day`|`nghokui`
736|32|`Steady Glow`|`7xXGabh3KEE6qt7pk9iro3`|12|False|`Right Now`|`2020-02-20T14:17:18Z`|`2019-04-12`|211000|`6FTAoRu1CKTy8KQcAmxSeb`|`album`|`day`|`nghokui`
737|55|`Kid A`|`19RUXBFyM4PpmrLRdtqWbp`|11|False|`Motion Picture Soundtrack`|`2020-02-20T21:32:20Z`|`2000-10-01`|200482|`0COiZ7ncho2yi4HotbzgPv`|`album`|`day`|`nghokui`
738|78|`Tracy Chapman`|`6hmmX5UP4rIvOpGSaPerV8`|11|False|`Fast Car`|`2020-02-20T21:45:15Z`|`1988-04-05`|296800|`2M9ro2krNb7nr7HSprkEgo`|`album`|`day`|`nghokui`
739|71|`Little Voice`|`2Z9WUERfMjOgQ6ze9TcGbF`|12|False|`Gravity`|`2020-02-20T21:50:56Z`|`2007-07-03`|232760|`4oa14QBfWRDfJy2agySy0L`|`album`|`day`|`nghokui`
740|49|`Later Bitches (Benny Benassi vs. MazZz & Constantin Remix)`|`37dR0BCjSngY5R6ukIrjtG`|1|True|`Later Bitches - Benny Benassi vs. MazZz & Constantin Remix`|`2020-02-22T18:36:13Z`|`2018-11-16`|213333|`5tc3nnFOvx3IRm8Amu2P1n`|`single`|`day`|`nghokui`
741|53|`Skinny Dipping`|`4xtHySb6XaNo8SLRgfpUSu`|10|False|`Lavender Bones`|`2020-02-25T18:52:57Z`|`2018-10-26`|204253|`5bJW3GFEgVklsym3fmCCaL`|`album`|`day`|`nghokui`
742|53|`Hate Me (Sometimes)`|`08g4wF8ZweQxqhSsfiX9Wu`|1|False|`Hate Me (Sometimes)`|`2020-02-25T19:34:10Z`|`2019-09-17`|233453|`5dcWa1boeP7ZlrkgItTbJb`|`single`|`day`|`nghokui`
743|51|`Coffee at Midnight`|`0hku1mkSuPNcn8Deb9I2NV`|1|False|`Coffee at Midnight`|`2020-02-25T19:47:28Z`|`2017-06-26`|224866|`0O5WAeW9fQb0E1sKUi5QZt`|`single`|`day`|`nghokui`
744|47|`MakeDamnSure`|`2ARdaRREcjR0tJGHMUXRku`|1|False|`MakeDamnSure`|`2020-02-25T19:53:32Z`|`2019-04-18`|202919|`067JQKNvTIGO5huMxV7FkP`|`single`|`day`|`nghokui`
745|39|`Your Graduation`|`0Jiav6DIuCE9QuEeAxM40M`|1|False|`Your Graduation`|`2020-02-25T20:30:23Z`|`2018-11-09`|160560|`6syUjJGy3z49PYBsp4PV5c`|`single`|`day`|`nghokui`
746|75|`Katy Perry - Teenage Dream: The Complete Confection`|`5BvgP623rtvlc0HDcpzquz`|19|False|`Last Friday Night (T.G.I.F.)`|`2020-02-26T03:19:18Z`|`2012-03-12`|230746|`455AfCsOhhLPRc68sE01D8`|`album`|`day`|`nghokui`
747|45|`Skinny Dipping`|`4xtHySb6XaNo8SLRgfpUSu`|10|False|`Bullfrog`|`2020-02-26T15:08:08Z`|`2018-10-26`|181386|`0jDGtdVh5TM69LxqaI1mp3`|`album`|`day`|`nghokui`
748|52|`Clarity`|`3IcJmQcFPkitObupYRNgd7`|12|False|`Sweet Spot`|`2020-02-26T22:05:16Z`|`2019-06-28`|194086|`3TrlBZsnYnWRQFRJPYaz5u`|`album`|`day`|`nghokui`
749|60|`Let's Be Friends`|`0HKRSSQA4nmR8Ztdbrg5on`|1|False|`Let's Be Friends`|`2020-02-26T22:06:57Z`|`2020-02-07`|190242|`6tcjcJFRSdkIlThUUP39mJ`|`single`|`day`|`nghokui`
750|86|`Stupid Love`|`2HDW1EX8IBI3jqobswAfrZ`|1|False|`Stupid Love`|`2020-02-28T13:02:44Z`|`2020-02-28`|193530|`2kJu14V7hbZw3I4K8L8SXb`|`single`|`day`|`nghokui`
751|48|`Mr`|`2eKpKABS86X4y67b5tYBXi`|13|False|`Go Crazy`|`2020-03-03T15:11:24Z`|`2019-11-08`|206586|`5YouRirMOJa3Vcn7MzyF7X`|`album`|`day`|`nghokui`
752|1|`Little Black Book`|`7wWIOuD2r2cSIKz82tF6DU`|12|False|`Prettiest Song`|`2020-03-03T16:04:25Z`|`2017-10-20`|217079|`1DefGhAfSFyAQYlNDtWJEX`|`album`|`day`|`nghokui`
753|24|`Positive Songs For Negative People (Deluxe)`|`3IHIWX5ubWQpKGgIrQXyfU`|22|False|`Get Better`|`2020-03-03T19:17:18Z`|`2015-07-31`|166826|`1rCNsLUp4FIiTWkpEqKILF`|`album`|`day`|`nghokui`
754|37|`Be More Kind`|`3xkl1atAT58rICs9BJ3YS2`|13|False|`Brave Face`|`2020-03-04T19:15:21Z`|`2018-05-04`|216853|`1pxxPZdDJmfrPdL1bWFbg4`|`album`|`day`|`nghokui`
755|47|`Rally Cry`|`6v3juDghsQKIdD1jlLHtPR`|10|False|`Relentless`|`2020-03-04T19:17:50Z`|`2018-10-19`|203000|`4cgZEMKdekAOLjSvTafZrr`|`album`|`day`|`nghokui`
756|38|`Meeting People Is Easy`|`0l3LrcbSoZe3bFBNktXxYU`|6|False|`She's A Gun`|`2020-03-04T19:30:53Z`|`2017-03-17`|196821|`7CrTWohCuzWE9VqeErADr8`|`single`|`day`|`nghokui`
757|44|`Be More Kind`|`3xkl1atAT58rICs9BJ3YS2`|13|False|`Blackout`|`2020-03-04T19:33:57Z`|`2018-05-04`|236880|`5jQsvSuvkLmnx54DidiSZ5`|`album`|`day`|`nghokui`
758|54|`Rented World`|`49Q3EfStlDspsaOo8VAgtW`|12|False|`I Don't Wanna Be An Asshole Anymore`|`2020-03-04T21:24:39Z`|`2014-04-22`|184840|`1BqJIsOlo8rpm6FJ5N8VtJ`|`album`|`day`|`nghokui`
759|71|`Gaslighter`|`0duNimI62kUS00BEgZ1gKV`|1|False|`Gaslighter`|`2020-03-05T17:25:26Z`|`2020-03-04`|203466|`4BR0bp4qHX1lcBM2HtnoIm`|`single`|`day`|`nghokui`
760|52|`High Hopes`|`4TGgIBpUlNWUnVFIAx7P8w`|1|False|`High Hopes`|`2020-03-09T15:19:00Z`|`2018-01-31`|231400|`2DmNhvPUecofT7Zu7DJxS1`|`single`|`day`|`nghokui`
761|30|`Afterglow`|`7zRtPyCWkswWIAcqO6Qjpy`|5|False|`Circles`|`2020-03-09T17:28:21Z`|`2019-04-12`|170600|`5ttTxLCAPWvsBv6Co22fpV`|`single`|`day`|`nghokui`
762|50|`Blue Magic`|`06NRbPzrE1fhJsay2ikpW9`|7|True|`Bad Bitch Anthem`|`2020-03-10T17:19:12Z`|`2018-10-19`|121364|`2iSSej4XF1TvnL957k86vP`|`album`|`day`|`nghokui`
763|69|`~how i'm feeling~`|`6EgJXcGqaUvgZIF9bqPXfP`|21|True|`Sims`|`2020-03-12T15:27:29Z`|`2020-03-06`|155080|`5ikx3xVoCAoEMh47AYmZNe`|`album`|`day`|`nghokui`
764|73|`Anthology`|`5klPnHQ5dy6Qm2Ul7h1lp5`|13|False|`Smooth Criminal`|`2020-03-21T22:40:28Z`|`2001-01-01`|209266|`5z6xHjCZr7a7AIcy8sPBKy`|`album`|`day`|`nghokui`
765|96|`Hot Pink`|`1MmVkhiwTH0BkNOU3nw5d3`|12|True|`Say So`|`2020-03-23T19:26:30Z`|`2019-11-07`|237893|`3Dv1eDb0MEgF93GpLXlucZ`|`album`|`day`|`nghokui`
766|19|`Attention Seeker`|`0dok15xhsdGhsokxbIphNw`|12|False|`Be a Freak`|`2020-03-23T20:14:31Z`|`2017-11-24`|198527|`18b0AFxzWI4aSngG63qexx`|`album`|`day`|`nghokui`
767|89|`Break My Heart`|`368tzVdeju4vLSY8PHnQUs`|1|False|`Break My Heart`|`2020-03-26T01:40:51Z`|`2020-03-25`|221820|`1raaNykBg1bDnWENUiglUA`|`single`|`day`|`nghokui`
768|78|`Future Nostalgia`|`7fJJK56U9fHixgO0HQkhtI`|11|False|`Future Nostalgia`|`2020-03-27T22:10:38Z`|`2020-03-27`|184881|`6zrJLhslleCHby0wbUnvVy`|`album`|`day`|`nghokui`
769|90|`Future Nostalgia`|`7fJJK56U9fHixgO0HQkhtI`|11|False|`Don't Start Now`|`2020-03-27T22:10:38Z`|`2020-03-27`|183290|`3PfIrDoz19wz7qK7tYeu62`|`album`|`day`|`nghokui`
770|79|`Future Nostalgia`|`7fJJK56U9fHixgO0HQkhtI`|11|False|`Cool`|`2020-03-27T22:10:38Z`|`2020-03-27`|209583|`2nMOodYNHBAQ3Kc1QNimZU`|`album`|`day`|`nghokui`
771|88|`Future Nostalgia`|`7fJJK56U9fHixgO0HQkhtI`|11|False|`Physical`|`2020-03-27T22:10:38Z`|`2020-03-27`|193829|`3AzjcOeAmA57TIOr9zF1ZW`|`album`|`day`|`nghokui`
772|81|`Future Nostalgia`|`7fJJK56U9fHixgO0HQkhtI`|11|False|`Levitating`|`2020-03-27T22:10:38Z`|`2020-03-27`|203807|`39LLxExYz6ewLAcYrzQQyP`|`album`|`day`|`nghokui`
773|79|`Future Nostalgia`|`7fJJK56U9fHixgO0HQkhtI`|11|False|`Pretty Please`|`2020-03-27T22:10:38Z`|`2020-03-27`|194607|`6DXZiYUbrYgrVIhfX3U9Z2`|`album`|`day`|`nghokui`
774|81|`Future Nostalgia`|`7fJJK56U9fHixgO0HQkhtI`|11|False|`Hallucinate`|`2020-03-27T22:10:38Z`|`2020-03-27`|208505|`1nYeVF5vIBxMxfPoL0SIWg`|`album`|`day`|`nghokui`
775|79|`Future Nostalgia`|`7fJJK56U9fHixgO0HQkhtI`|11|False|`Love Again`|`2020-03-27T22:10:38Z`|`2020-03-27`|258004|`4rPkN1FMzQyFNP9cLUGIIB`|`album`|`day`|`nghokui`
776|90|`Future Nostalgia`|`7fJJK56U9fHixgO0HQkhtI`|11|False|`Break My Heart`|`2020-03-27T22:10:38Z`|`2020-03-27`|221820|`017PF4Q3l4DBUiWoXk4OWT`|`album`|`day`|`nghokui`
777|77|`Future Nostalgia`|`7fJJK56U9fHixgO0HQkhtI`|11|True|`Good In Bed`|`2020-03-27T22:10:38Z`|`2020-03-27`|218754|`6uAFJ75WDAoAPyCWJAtvks`|`album`|`day`|`nghokui`
778|76|`Future Nostalgia`|`7fJJK56U9fHixgO0HQkhtI`|11|False|`Boys Will Be Boys`|`2020-03-27T22:10:38Z`|`2020-03-27`|166266|`0vQcyuMEfRBd21ojZ62N2L`|`album`|`day`|`nghokui`
779|58|`Strawberry's Wake`|`2bndIdxSZHQUmRhbvGhYIg`|1|True|`Strawberry's Wake`|`2020-04-13T18:46:32Z`|`2020-03-13`|217516|`6U9ZO3dHvGQjTzjVWN4ypI`|`single`|`day`|`nghokui`
780|46|`Copter Boy`|`6MXHzKVxVVfUWc8V7Tbg0F`|11|True|`Day Dream feat. Splitbreed`|`2020-04-17T03:18:28Z`|`2016-09-06`|200952|`4enNLfTLeyZLYtjfXzqYSZ`|`album`|`day`|`nghokui`
781|54|`The Veldt (feat. Chris James)`|`0WanInStsKUQQ22o8TzJEK`|2|False|`The Veldt - Radio Edit`|`2020-04-17T03:18:36Z`|`2012-05-06`|170059|`5H0CfA9GaNg0wROR9K3X3K`|`single`|`day`|`nghokui`
782|48|`Bicycle`|`6NBe1Gg61gQA8aJaeYLAlm`|1|False|`Bicycle`|`2020-04-21T18:05:44Z`|`2018-10-05`|199600|`7dZJrIhvv8dkM6O7Xb8Lww`|`single`|`day`|`nghokui`
783|30|`You by Me, Vol. 1`|`2aaTigbUTNxWdFqXT2z45h`|10|False|`A Moment of Silence`|`2020-04-27T17:44:18Z`|`2010-11-16`|259000|`3epnwQojxzkuz2mxziBq3I`|`compilation`|`day`|`nghokui`
